   2.6354000e+01   6.6085664e-01   8.6095772e-01
   2.6608000e+01   6.6267174e-01   8.6360032e-01
   2.6862000e+01   6.6444733e-01   8.6619504e-01
   2.7116000e+01   6.6617901e-01   8.6874255e-01
   2.7370000e+01   6.6786235e-01   8.7124353e-01
   2.7624000e+01   6.6950510e-01   8.7369865e-01
   2.7878000e+01   6.7110695e-01   8.7610858e-01
   2.8132000e+01   6.7266757e-01   8.7847400e-01
   2.8386000e+01   6.7418255e-01   8.8079557e-01
   2.8640000e+01   6.7565979e-01   8.8307397e-01
   2.8894000e+01   6.7709491e-01   8.8530987e-01
   2.9148000e+01   6.7849175e-01   8.8750393e-01
   2.9402000e+01   6.7985005e-01   8.8965681e-01
   2.9656000e+01   6.8116544e-01   8.9176917e-01
   2.9910000e+01   6.8244595e-01   8.9384168e-01
   3.0164000e+01   6.8368721e-01   8.9587497e-01
   3.0418000e+01   6.8489527e-01   8.9786969e-01
   3.0672000e+01   6.8606365e-01   8.9982650e-01
   3.0926000e+01   6.8720263e-01   9.0174602e-01
   3.1180000e+01   6.8829735e-01   9.0362889e-01
   3.1434000e+01   6.8936441e-01   9.0547573e-01
   3.1688000e+01   6.9039105e-01   9.0728716e-01
   3.1942000e+01   6.9140237e-01   9.0906379e-01
   3.2196000e+01   6.9236031e-01   9.1080624e-01
   3.2450000e+01   6.9329422e-01   9.1251511e-01
   3.2704000e+01   6.9419976e-01   9.1419098e-01
   3.2958000e+01   6.9507472e-01   9.1583446e-01
   3.3212000e+01   6.9591895e-01   9.1744611e-01
   3.3466000e+01   6.9673448e-01   9.1902651e-01
   3.3720000e+01   6.9752545e-01   9.2057622e-01
   3.3974000e+01   6.9828114e-01   9.2209582e-01
   3.4228000e+01   6.9901206e-01   9.2358584e-01
   3.4482000e+01   6.9971816e-01   9.2504684e-01
   3.4736000e+01   7.0039934e-01   9.2647935e-01
   3.4990000e+01   7.0105340e-01   9.2788389e-01
   3.5244000e+01   7.0168240e-01   9.2926100e-01
   3.5498000e+01   7.0229054e-01   9.3061119e-01
   3.5752000e+01   7.0287136e-01   9.3193495e-01
   3.6006000e+01   7.0343764e-01   9.3323280e-01
   3.6260000e+01   7.0396573e-01   9.3450522e-01
   3.6514000e+01   7.0448133e-01   9.3575270e-01
   3.6768000e+01   7.0497151e-01   9.3697572e-01
   3.7022000e+01   7.0544266e-01   9.3817473e-01
   3.7276000e+01   7.0589476e-01   9.3935021e-01
   3.7530000e+01   7.0632560e-01   9.4050261e-01
   3.7784000e+01   7.0673731e-01   9.4163237e-01
   3.8038000e+01   7.0712769e-01   9.4273994e-01
   3.8292000e+01   7.0750102e-01   9.4382573e-01
   3.8546000e+01   7.0785728e-01   9.4489019e-01
   3.8800000e+01   7.0819427e-01   9.4593372e-01
   3.9054000e+01   7.0851413e-01   9.4695673e-01
   3.9308000e+01   7.0881684e-01   9.4795963e-01
   3.9562000e+01   7.0909372e-01   9.4894282e-01
   3.9816000e+01   7.0937288e-01   9.4990667e-01
   4.0070000e+01   7.0962616e-01   9.5085158e-01
   4.0324000e+01   7.0986438e-01   9.5177791e-01
   4.0578000e+01   7.1008643e-01   9.5268604e-01
   4.0832000e+01   7.1029446e-01   9.5357632e-01
   4.1086000e+01   7.1048955e-01   9.5444911e-01
   4.1340000e+01   7.1066735e-01   9.5530476e-01
   4.1594000e+01   7.1083434e-01   9.5614361e-01
   4.1848000e+01   7.1098619e-01   9.5696599e-01
   4.2102000e+01   7.1112289e-01   9.5777224e-01
   4.2356000e+01   7.1124984e-01   9.5856267e-01
   4.2610000e+01   7.1136271e-01   9.5933760e-01
   4.2864000e+01   7.1146257e-01   9.6009735e-01
   4.3118000e+01   7.1155159e-01   9.6084220e-01
   4.3372000e+01   7.1162542e-01   9.6157248e-01
   4.3626000e+01   7.1169275e-01   9.6228846e-01
   4.3880000e+01   7.1174487e-01   9.6299044e-01
   4.4134000e+01   7.1178832e-01   9.6367869e-01
   4.4388000e+01   7.1181873e-01   9.6435349e-01
   4.4642000e+01   7.1184045e-01   9.6501512e-01
   4.4896000e+01   7.1185022e-01   9.6566384e-01
   4.5150000e+01   7.1184914e-01   9.6629990e-01
   4.5404000e+01   7.1183828e-01   9.6692356e-01
   4.5658000e+01   7.1181873e-01   9.6753508e-01
   4.5912000e+01   7.1178831e-01   9.6813470e-01
   4.6166000e+01   7.1175030e-01   9.6872265e-01
   4.6420000e+01   7.1170034e-01   9.6929918e-01
   4.6674000e+01   7.1164387e-01   9.6986451e-01
   4.6928000e+01   7.1157655e-01   9.7041886e-01
   4.7182000e+01   7.1150054e-01   9.7096247e-01
   4.7436000e+01   7.1141695e-01   9.7149555e-01
   4.7690000e+01   7.1132576e-01   9.7201830e-01
   4.7944000e+01   7.1122373e-01   9.7253094e-01
   4.8198000e+01   7.1111521e-01   9.7303367e-01
   4.8452000e+01   7.1099368e-01   9.7352670e-01
   4.8706000e+01   7.1087217e-01   9.7401021e-01
   4.8960000e+01   7.1074092e-01   9.7448440e-01
   4.9214000e+01   7.1059994e-01   9.7494945e-01
   4.9468000e+01   7.1045247e-01   9.7540556e-01
   4.9722000e+01   7.1029745e-01   9.7585290e-01
   4.9976000e+01   7.1013488e-01   9.7629164e-01
   5.0230000e+01   7.0996692e-01   9.7672197e-01
   5.0484000e+01   7.0979143e-01   9.7714404e-01
   5.0738000e+01   7.0960514e-01   9.7755803e-01
   5.0992000e+01   7.0941782e-01   9.7796409e-01
   5.1246000e+01   7.0922081e-01   9.7836240e-01
   5.1500000e+01   7.0901844e-01   9.7875309e-01
   5.1754000e+01   7.0880856e-01   9.7913633e-01
   5.2008000e+01   7.0859224e-01   9.7951227e-01
   5.2262000e+01   7.0836951e-01   9.7988104e-01
   5.2516000e+01   7.0814253e-01   9.8024280e-01
   5.2770000e+01   7.0790697e-01   9.8059769e-01
   5.3024000e+01   7.0766717e-01   9.8094584e-01
   5.3278000e+01   7.0742097e-01   9.8128738e-01
   5.3532000e+01   7.0716946e-01   9.8162245e-01
   5.3786000e+01   7.0691157e-01   9.8195118e-01
   5.4040000e+01   7.0664837e-01   9.8227370e-01
   5.4294000e+01   7.0637881e-01   9.8259012e-01
   5.4548000e+01   7.0610396e-01   9.8290058e-01
   5.4802000e+01   7.0582383e-01   9.8320518e-01
   5.5056000e+01   7.0553734e-01   9.8350405e-01
   5.5310000e+01   7.0524882e-01   9.8379729e-01
   5.5564000e+01   7.0495074e-01   9.8408503e-01
   5.5818000e+01   7.0464847e-01   9.8436737e-01
   5.6072000e+01   7.0434312e-01   9.8464441e-01
   5.6326000e+01   7.0403144e-01   9.8491626e-01
   5.6580000e+01   7.0371346e-01   9.8518303e-01
   5.6834000e+01   7.0339132e-01   9.8544482e-01
   5.7088000e+01   7.0306504e-01   9.8570171e-01
   5.7342000e+01   7.0273355e-01   9.8595382e-01
   5.7596000e+01   7.0239685e-01   9.8620123e-01
   5.7850000e+01   7.0205603e-01   9.8644403e-01
   5.8104000e+01   7.0170894e-01   9.8668233e-01
   5.8358000e+01   7.0136631e-01   9.8691620e-01
   5.8612000e+01   7.0100244e-01   9.8714573e-01
   5.8866000e+01   7.0064090e-01   9.8737101e-01
   5.9120000e+01   7.0027634e-01   9.8759212e-01
   5.9374000e+01   6.9990770e-01   9.8780914e-01
   5.9628000e+01   6.9953391e-01   9.8802216e-01
   5.9882000e+01   6.9915391e-01   9.8823124e-01
   6.0136000e+01   6.9877092e-01   9.8843647e-01
   6.0390000e+01   6.9838388e-01   9.8863793e-01
   6.0644000e+01   6.9799172e-01   9.8883568e-01
   6.0898000e+01   6.9759552e-01   9.8902980e-01
   6.1152000e+01   6.9719316e-01   9.8922036e-01
   6.1406000e+01   6.9679316e-01   9.8940743e-01
   6.1660000e+01   6.9637850e-01   9.8959107e-01
   6.1914000e+01   6.9596622e-01   9.8977136e-01
   6.2168000e+01   6.9554674e-01   9.8994835e-01
   6.2422000e+01   6.9512434e-01   9.9012211e-01
   6.2676000e+01   6.9469582e-01   9.9029271e-01
   6.2930000e+01   6.9426651e-01   9.9046020e-01
   6.3184000e+01   6.9383217e-01   9.9062464e-01
   6.3438000e+01   6.9339175e-01   9.9078610e-01
   6.3692000e+01   6.9294950e-01   9.9094463e-01
   6.3946000e+01   6.9250012e-01   9.9110028e-01
   6.4200000e+01   6.9204892e-01   9.9125312e-01
   6.4454000e+01   6.9159274e-01   9.9140319e-01
   6.4708000e+01   6.9113263e-01   9.9155055e-01
   6.4962000e+01   6.9066756e-01   9.9169525e-01
   6.5216000e+01   6.9019753e-01   9.9183734e-01
   6.5470000e+01   6.8972572e-01   9.9197687e-01
   6.5724000e+01   6.8924896e-01   9.9211389e-01
   6.5978000e+01   6.8876938e-01   9.9224845e-01
   6.6232000e+01   6.8828173e-01   9.9238059e-01
   6.6486000e+01   6.8779232e-01   9.9251036e-01
   6.6740000e+01   6.8729696e-01   9.9263781e-01
   6.6994000e+01   6.8680196e-01   9.9276297e-01
   6.7248000e+01   6.8629893e-01   9.9288590e-01
   6.7502000e+01   6.8579417e-01   9.9300664e-01
   6.7756000e+01   6.8528247e-01   9.9312522e-01
   6.8010000e+01   6.8476905e-01   9.9324168e-01
   6.8264000e+01   6.8424974e-01   9.9335608e-01
   6.8518000e+01   6.8372770e-01   9.9346843e-01
   6.8772000e+01   6.8320084e-01   9.9357880e-01
   6.9026000e+01   6.8266918e-01   9.9368720e-01
   6.9280000e+01   6.8213376e-01   9.9379368e-01
   6.9534000e+01   6.8159668e-01   9.9389828e-01
   6.9788000e+01   6.8105170e-01   9.9400102e-01
   7.0042000e+01   6.8050300e-01   9.9410195e-01
   7.0296000e+01   6.7995059e-01   9.9420110e-01
   7.0550000e+01   6.7939448e-01   9.9429850e-01
   7.0804000e+01   6.7883260e-01   9.9439418e-01
   7.1058000e+01   6.7826808e-01   9.9448818e-01
   7.1312000e+01   6.7769886e-01   9.9458052e-01
   7.1566000e+01   6.7712597e-01   9.9467125e-01
   7.1820000e+01   6.7654738e-01   9.9476038e-01
   7.2074000e+01   6.7596514e-01   9.9484794e-01
   7.2328000e+01   6.7537722e-01   9.9493398e-01
   7.2582000e+01   6.7478775e-01   9.9501850e-01
   7.2836000e+01   6.7419159e-01   9.9510155e-01
   7.3090000e+01   6.7359080e-01   9.9518315e-01
   7.3344000e+01   6.7298645e-01   9.9526333e-01
   7.3598000e+01   6.7237750e-01   9.9534211e-01
   7.3852000e+01   6.7176294e-01   9.9541952e-01
   7.4106000e+01   6.7114588e-01   9.9549558e-01
   7.4360000e+01   6.7052118e-01   9.9557031e-01
   7.4614000e+01   6.6989400e-01   9.9564375e-01
   7.4868000e+01   6.6926025e-01   9.9571592e-01
   7.5122000e+01   6.6862710e-01   9.9578684e-01
   7.5376000e+01   6.6798435e-01   9.9585653e-01
   7.5630000e+01   6.6733610e-01   9.9592501e-01
   7.5884000e+01   6.6668644e-01   9.9599231e-01
   7.6138000e+01   6.6602724e-01   9.9605844e-01
   7.6392000e+01   6.6536768e-01   9.9612344e-01
   7.6646000e+01   6.6470166e-01   9.9618732e-01
   7.6900000e+01   6.6403022e-01   9.9625009e-01
   7.7154000e+01   6.6335440e-01   9.9631179e-01
   7.7408000e+01   6.6267319e-01   9.9637243e-01
   7.7662000e+01   6.6198762e-01   9.9643202e-01
   7.7916000e+01   6.6129670e-01   9.9649060e-01
   7.8170000e+01   6.6059945e-01   9.9654817e-01
   7.8424000e+01   6.5989788e-01   9.9660475e-01
   7.8678000e+01   6.5918901e-01   9.9666037e-01
   7.8932000e+01   6.5847687e-01   9.9671503e-01
   7.9186000e+01   6.5775947e-01   9.9676876e-01
   7.9440000e+01   6.5703483e-01   9.9682158e-01
   7.9694000e+01   6.5630698e-01   9.9687349e-01
   7.9948000e+01   6.5557191e-01   9.9692452e-01
   8.0202000e+01   6.5483168e-01   9.9697468e-01
   8.0456000e+01   6.5408428e-01   9.9702399e-01
   8.0710000e+01   6.5333175e-01   9.9707246e-01
   8.0964000e+01   6.5257410e-01   9.9712011e-01
   8.1218000e+01   6.5181135e-01   9.9716695e-01
   8.1472000e+01   6.5104155e-01   9.9721300e-01
   8.1726000e+01   6.5026470e-01   9.9725827e-01
   8.1980000e+01   6.4948679e-01   9.9730277e-01
   8.2234000e+01   6.4869396e-01   9.9734652e-01
   8.2488000e+01   6.4790012e-01   9.9738953e-01
   8.2742000e+01   6.4709934e-01   9.9743182e-01
   8.2996000e+01   6.4629165e-01   9.9747339e-01
   8.3250000e+01   6.4547905e-01   9.9751426e-01
   8.3504000e+01   6.4465566e-01   9.9755445e-01
   8.3758000e+01   6.4382938e-01   9.9759396e-01
   8.4012000e+01   6.4299433e-01   9.9763280e-01
   8.4266000e+01   6.4215448e-01   9.9767099e-01
   8.4520000e+01   6.4130593e-01   9.9770855e-01
   8.4774000e+01   6.4045068e-01   9.9774547e-01
   8.5028000e+01   6.3958679e-01   9.9778177e-01
   8.5282000e+01   6.3871821e-01   9.9781747e-01
   8.5536000e+01   6.3783911e-01   9.9785257e-01
   8.5790000e+01   6.3695539e-01   9.9788708e-01
   8.6044000e+01   6.3606317e-01   9.9792102e-01
   8.6298000e+01   6.3516249e-01   9.9795439e-01
   8.6552000e+01   6.3425340e-01   9.9798721e-01
   8.6806000e+01   6.3333787e-01   9.9801948e-01
   8.7060000e+01   6.3241399e-01   9.9805121e-01
   8.7314000e+01   6.3147989e-01   9.9808241e-01
   8.7568000e+01   6.3053945e-01   9.9811310e-01
   8.7822000e+01   6.2958887e-01   9.9814327e-01
   8.8076000e+01   6.2863011e-01   9.9817295e-01
   8.8330000e+01   6.2766323e-01   9.9820213e-01
   8.8584000e+01   6.2668825e-01   9.9823083e-01
   8.8838000e+01   6.2570140e-01   9.9825906e-01
   8.9092000e+01   6.2470655e-01   9.9828682e-01
   8.9346000e+01   6.2370376e-01   9.9831412e-01
   8.9600000e+01   6.2268735e-01   9.9834096e-01
   8.9854000e+01   6.2166499e-01   9.9836737e-01
   9.0108000e+01   6.2063103e-01   9.9839334e-01
   9.0362000e+01   6.1958932e-01   9.9841888e-01
   9.0616000e+01   6.1853424e-01   9.9844400e-01
   9.0870000e+01   6.1746773e-01   9.9846871e-01
   9.1124000e+01   6.1639365e-01   9.9849301e-01
   9.1378000e+01   6.1530638e-01   9.9851691e-01
   9.1632000e+01   6.1420977e-01   9.9854042e-01
   9.1886000e+01   6.1309824e-01   9.9856355e-01
   9.2140000e+01   6.1197936e-01   9.9858629e-01
   9.2394000e+01   6.1084572e-01   9.9860866e-01
   9.2648000e+01   6.0969927e-01   9.9863067e-01
   9.2902000e+01   6.0854194e-01   9.9865232e-01
   9.3156000e+01   6.0737195e-01   9.9867361e-01
   9.3410000e+01   6.0618939e-01   9.9869455e-01
   9.3664000e+01   6.0499432e-01   9.9871515e-01
   9.3918000e+01   6.0378315e-01   9.9873542e-01
   9.4172000e+01   6.0255967e-01   9.9875535e-01
   9.4426000e+01   6.0132211e-01   9.9877497e-01
   9.4680000e+01   6.0007058e-01   9.9879426e-01
   9.4934000e+01   5.9880151e-01   9.9881323e-01
   9.5188000e+01   5.9752050e-01   9.9883190e-01
   9.5442000e+01   5.9620759e-01   9.9885027e-01
   9.5696000e+01   5.9491212e-01   9.9886833e-01
   9.5950000e+01   5.9357952e-01   9.9888611e-01
   9.6204000e+01   5.9223180e-01   9.9890359e-01
   9.6458000e+01   5.9086906e-01   9.9892080e-01
   9.6712000e+01   5.8948781e-01   9.9893772e-01
   9.6966000e+01   5.8808461e-01   9.9895437e-01
   9.7220000e+01   5.8667040e-01   9.9897075e-01
   9.7474000e+01   5.8523451e-01   9.9898686e-01
   9.7728000e+01   5.8377714e-01   9.9900272e-01
   9.7982000e+01   5.8229490e-01   9.9901832e-01
   9.8236000e+01   5.8080575e-01   9.9903366e-01
   9.8490000e+01   5.7928674e-01   9.9904876e-01
   9.8744000e+01   5.7774871e-01   9.9906362e-01
   9.8998000e+01   5.7618304e-01   9.9907824e-01
   9.9252000e+01   5.7460050e-01   9.9909262e-01
   9.9506000e+01   5.7299426e-01   9.9910677e-01
   9.9760000e+01   5.7136103e-01   9.9912069e-01
   1.0001400e+02   5.6970107e-01   9.9913439e-01
   1.0026800e+02   5.6801811e-01   9.9914787e-01
   1.0052200e+02   5.6631240e-01   9.9916113e-01
   1.0077600e+02   5.6456687e-01   9.9917418e-01
   1.0103000e+02   5.6279915e-01   9.9918703e-01
   1.0128400e+02   5.6100262e-01   9.9919966e-01
   1.0153800e+02   5.5917415e-01   9.9921209e-01
   1.0179200e+02   5.5731411e-01   9.9922433e-01
   1.0204600e+02   5.5541943e-01   9.9923637e-01
   1.0230000e+02   5.5346678e-01   9.9924821e-01
   1.0255400e+02   5.5153114e-01   9.9925987e-01
   1.0280800e+02   5.4953157e-01   9.9927134e-01
   1.0306200e+02   5.4749229e-01   9.9928263e-01
   1.0331600e+02   5.4541714e-01   9.9929374e-01
   1.0357000e+02   5.4329992e-01   9.9930467e-01
   1.0382400e+02   5.4113786e-01   9.9931543e-01
   1.0407800e+02   5.3893156e-01   9.9932601e-01
   1.0433200e+02   5.3668163e-01   9.9933643e-01
   1.0458600e+02   5.3437557e-01   9.9934668e-01
   1.0484000e+02   5.3202724e-01   9.9935677e-01
   1.0509400e+02   5.2962104e-01   9.9936670e-01
   1.0534800e+02   5.2715784e-01   9.9937647e-01
   1.0560200e+02   5.2463530e-01   9.9938609e-01
   1.0585600e+02   5.2205440e-01   9.9939555e-01
   1.0611000e+02   5.1940334e-01   9.9940486e-01
   1.0636400e+02   5.1668966e-01   9.9941403e-01
   1.0661800e+02   5.1390186e-01   9.9942305e-01
   1.0687200e+02   5.1103500e-01   9.9943193e-01
   1.0712600e+02   5.0809056e-01   9.9944067e-01
   1.0738000e+02   5.0506384e-01   9.9944927e-01
   1.0763400e+02   5.0194110e-01   9.9945773e-01
   1.0788800e+02   4.9872432e-01   9.9946606e-01
   1.0814200e+02   4.9540639e-01   9.9947426e-01
   1.0839600e+02   4.9197749e-01   9.9948233e-01
   1.0865000e+02   4.8842218e-01   9.9949028e-01
   1.0890400e+02   4.8475544e-01   9.9949809e-01
   1.0915800e+02   4.8094462e-01   9.9950579e-01
   1.0941200e+02   4.7697589e-01   9.9951336e-01
   1.0966600e+02   4.7287688e-01   9.9952082e-01
   1.0992000e+02   4.6858219e-01   9.9952815e-01
   1.1017400e+02   4.6409771e-01   9.9953537e-01
   1.1042800e+02   4.5941821e-01   9.9954248e-01
   1.1068200e+02   4.5449988e-01   9.9954948e-01
   1.1093600e+02   4.4932906e-01   9.9955637e-01
   1.1119000e+02   4.4388248e-01   9.9956315e-01
   1.1144400e+02   4.3811721e-01   9.9956982e-01
   1.1169800e+02   4.3199362e-01   9.9957639e-01
   1.1195200e+02   4.2545993e-01   9.9958285e-01
   1.1220600e+02   4.1844857e-01   9.9958922e-01
   1.1246000e+02   4.1089892e-01   9.9959548e-01
   1.1271400e+02   4.0270301e-01   9.9960165e-01
   1.1296800e+02   3.9371691e-01   9.9960772e-01
   1.1322200e+02   3.8377787e-01   9.9961369e-01
   1.1347600e+02   3.7264681e-01   9.9961958e-01
   1.1373000e+02   3.5994625e-01   9.9962537e-01
   1.1398400e+02   3.4507738e-01   9.9963107e-01
   1.1423800e+02   3.2711583e-01   9.9963668e-01
   1.1449200e+02   3.0417939e-01   9.9964220e-01
